 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.23129E-01       0.16026E-01       0.11817E+00       0.19961E+01       0.18935E+00      -0.43702E-01
      0      1       0.84993E-02       0.73504E-02       0.92325E-02      -0.17224E+00      -0.28930E+00      -0.31025E+01
      0      1       0.58975E-01       0.17473E-01      -0.24942E-01      -0.83745E+00       0.17510E+00       0.54954E+00
      0      1      -0.29185E-01      -0.75860E-02      -0.43821E-01      -0.16260E+00       0.24797E+00       0.38770E+01
      0      1      -0.77129E-02      -0.13431E-02      -0.26909E+00       0.10389E+01      -0.17542E-01      -0.81733E+00
      0      1       0.10542E-01      -0.21351E-01      -0.44184E-01      -0.62610E+00       0.90756E-01       0.45432E+01
      0      1       0.45971E-02      -0.99770E-03      -0.14360E+00       0.15627E+01      -0.13078E+00      -0.32852E+01
      0      1       0.60103E-03       0.24785E-01      -0.50107E-01      -0.26033E+01      -0.15254E+00       0.49530E+00
      0      1      -0.27038E-01       0.28219E-02      -0.58027E-01       0.12568E+01      -0.96455E-01       0.34737E-01
      0      1      -0.45058E-01      -0.70652E-03       0.53621E-02       0.26690E+01       0.95553E-01      -0.85479E+00
      0      1      -0.48245E-01      -0.11339E-01      -0.29410E-01      -0.14427E+01      -0.28621E+00      -0.97667E+00
      0      1      -0.42535E-01       0.52875E-02      -0.10814E+00       0.20554E+00      -0.39612E-01      -0.24946E+01
      0      1      -0.61923E-02      -0.61088E-02      -0.12110E+00      -0.28707E+01       0.97373E-01       0.61791E+00
      0      1       0.59121E-01       0.24998E-01      -0.22413E+00      -0.50083E+00      -0.24215E-01       0.11013E+01
      0      1       0.25963E-02      -0.21734E-01      -0.25966E+00      -0.32517E+00       0.12007E+00      -0.85268E+00
      0      1      -0.80511E-01      -0.71504E-02       0.65408E-01       0.31690E+01       0.10255E+00       0.63856E+00
      0      1       0.36890E-01      -0.85365E-02      -0.16385E+00      -0.15217E+01      -0.10270E+00      -0.22195E+01
      0      1      -0.10462E-01      -0.13636E-02      -0.80109E-01       0.58219E+00       0.23238E+00       0.43408E+01
      0      1       0.30652E-02       0.92811E-02       0.15854E+00       0.30059E+01       0.86051E-02      -0.10418E+01
      0      1       0.62011E-02       0.13978E-01      -0.32916E-01       0.16193E+01       0.18573E+00       0.34249E+01
      0      1      -0.47176E-01      -0.47740E-01       0.16630E-01       0.11857E+01      -0.93983E-01      -0.61964E+00
      0      1       0.35777E-01       0.10263E-01      -0.70380E-01      -0.60009E+00      -0.72921E-02       0.31183E+01
      0      1      -0.13345E-01      -0.85800E-03      -0.23087E-01       0.50231E+00      -0.26465E+00      -0.42286E+00
      0      1      -0.18869E-02      -0.34337E-01      -0.52790E-01      -0.23602E+01      -0.87866E-01      -0.19781E+01
      0      1      -0.67531E-01      -0.27430E-01      -0.88291E-01      -0.15660E+01      -0.13870E+00       0.25422E+00
      0      1      -0.29184E-03       0.30500E-01       0.17010E+00       0.11756E+01      -0.72243E-01      -0.11609E+01
      0      1       0.17163E-01      -0.36827E-02      -0.21915E+00      -0.35059E+01       0.11068E+00      -0.10146E+01
      0      1       0.11142E-01       0.25190E-01       0.79091E-01      -0.20818E+01       0.89387E-01      -0.16023E+01
      0      1       0.42037E-01      -0.85569E-02       0.15718E+00       0.77399E-01       0.24981E+00       0.17848E+01
      0      1       0.21168E-01      -0.21125E-01       0.26667E+00       0.91200E+00       0.16059E+00       0.17897E+01
      0      1      -0.61718E-01      -0.18888E-01       0.90992E-01       0.26822E+01       0.25886E+00       0.15598E+01
      0      1       0.25387E-03       0.16124E-01       0.18479E+00       0.20807E+01       0.28071E+00       0.33214E+01
      0      1      -0.21409E-02      -0.25068E-01       0.12711E+00      -0.22801E+01       0.14999E+00       0.78182E+00
      0      1      -0.29638E-01      -0.13158E-02       0.16459E-01       0.72019E+00       0.19825E+00       0.87874E+00
      0      1      -0.26764E-01       0.23463E-01      -0.40796E-01       0.19818E+01      -0.21077E+00      -0.13384E+01
      0      1       0.66058E-01      -0.70910E-02       0.10616E+00       0.11096E+01       0.23439E+00       0.51582E+00
      0      1      -0.32846E-01      -0.16589E-01       0.22539E-01       0.95324E+00       0.21972E+00       0.94399E+00
      0      1      -0.51749E-01      -0.10989E-01      -0.22658E+00      -0.20890E+01       0.76607E-01       0.28427E+01
      0      1       0.56764E-01      -0.16289E-01      -0.80880E-02       0.86182E+00       0.21709E+00       0.16510E+01
      0      1      -0.96976E-01      -0.51916E-02      -0.24412E-01      -0.40815E+00       0.25298E-01       0.16138E+01
      0      1      -0.43926E-01      -0.36303E-01       0.62258E-02      -0.58447E+00       0.96070E-01       0.79834E+00
      0      1       0.11269E-01      -0.74971E-02       0.37903E-01       0.86345E+00       0.37659E-01       0.22782E+01
      0      1       0.55181E-01       0.40000E-02      -0.33507E-01      -0.25446E+01      -0.59824E-01      -0.17563E+01
      0      1      -0.42868E-01      -0.26769E-01      -0.28403E-01      -0.44412E+00      -0.18796E+00      -0.71839E+00
      0      1      -0.17940E-02       0.10543E-01      -0.43493E-01       0.18067E+01       0.18719E+00       0.10899E+00
      0      1       0.78003E-01       0.33079E-02       0.86957E-01       0.85269E+00       0.87041E-01       0.46283E+00
      0      1       0.57439E-01       0.34341E-02      -0.12338E+00      -0.37565E+01       0.22746E-01       0.21287E+01
      0      1       0.58037E-01      -0.40885E-02       0.20917E+00       0.41191E+00      -0.30790E-01       0.12516E+01
      0      1      -0.56143E-01      -0.15177E-01      -0.11761E-01      -0.29187E+01       0.86886E-01       0.21092E+01
      0      1       0.78099E-01      -0.12117E-01      -0.10206E+00       0.25176E+00       0.18272E+00      -0.17618E+00
      0      1       0.51040E-01       0.20325E-01       0.22821E+00       0.13278E+01      -0.10578E+00       0.98621E+00
      0      1       0.23684E-01      -0.35262E-02       0.89623E-01       0.32468E+01      -0.16502E+00      -0.25932E+01
      0      1      -0.41102E-02      -0.17430E-01      -0.16070E+00      -0.13077E+01       0.16811E+00       0.23476E+01
      0      1       0.31962E-01       0.35083E-01      -0.23295E+00      -0.64507E+00      -0.82134E-02       0.11104E+00
      0      1       0.55001E-01       0.14324E-01      -0.12337E+00      -0.21694E+01       0.80874E-01       0.85109E+00
      0      1       0.85707E-01      -0.26411E-02      -0.47661E-01       0.16967E+01       0.80423E-01       0.80485E+00
      0      1       0.66634E-02       0.77751E-02       0.27156E-02      -0.32295E+01       0.18403E+00       0.54283E+00
      0      1       0.63394E-01       0.81381E-03       0.36089E-01       0.21551E+01      -0.23683E-01      -0.90328E+00
      0      1       0.26447E-01      -0.41706E-02      -0.21288E+00      -0.45691E+01       0.52107E-01      -0.78968E-02
      0      1       0.44867E-01      -0.16568E-01       0.20181E+00       0.10446E+01       0.14838E+00       0.21497E+00
      0      1       0.26405E-01      -0.20892E-01       0.10155E+00       0.14471E+01       0.67152E-03      -0.20598E+01
      0      1      -0.27168E-02       0.75455E-02       0.12177E+00      -0.10156E+01      -0.19385E-01      -0.34228E+01
      0      1      -0.45024E-01      -0.82565E-02       0.15375E+00       0.56586E+00       0.22317E+00       0.36136E+01
      0      1      -0.81916E-01      -0.67035E-02       0.16621E+00       0.37225E+00      -0.14004E+00      -0.24265E+01
      0      1       0.10278E-01       0.11293E-01       0.75340E-02      -0.63724E+00       0.10819E+00       0.16622E+01
      0      1      -0.43465E-01      -0.22274E-01       0.21665E+00      -0.21559E+00      -0.45650E-01       0.28897E-01
      0      1       0.49781E-01       0.20579E-01      -0.95637E-01      -0.20411E+01       0.15758E+00       0.18494E+01
      0      1       0.32742E-01      -0.24113E-01      -0.20663E-01      -0.57390E+00      -0.21271E+00      -0.39323E+00
      0      1       0.21240E-01      -0.36041E-02      -0.14425E+00      -0.35381E+01       0.41866E-01      -0.26736E+01
      0      1       0.10092E-01       0.21004E-01      -0.23992E+00      -0.32522E+01       0.65452E-01       0.25961E+01
      0      1       0.26193E-01       0.22549E-01      -0.17861E+00       0.10717E+01      -0.20791E+00      -0.12362E+01
      0      1       0.13674E-01      -0.18145E-01      -0.15232E-01       0.10383E+01      -0.14078E+00      -0.29419E+01
      0      1       0.48802E-01      -0.91312E-02      -0.24482E-01       0.84798E+00       0.24832E-01      -0.34216E+00
      0      1      -0.25665E-02      -0.18545E-01      -0.14719E+00       0.17097E+01       0.16807E+00       0.30188E+01
      0      1       0.10068E-01       0.64092E-02      -0.22464E+00       0.18789E+01       0.95615E-01      -0.33235E+00
      0      1       0.18728E-01      -0.14547E-01      -0.36448E-01      -0.62447E+00       0.84821E-01      -0.24443E+01
      0      1       0.68819E-02      -0.57924E-02      -0.27541E-01       0.17733E+01      -0.32317E+00      -0.13250E+01
      0      1       0.47600E-01       0.13402E-01      -0.22277E+00       0.12558E+00      -0.88977E-01      -0.12525E+01
      0      1      -0.50689E-01      -0.10072E-01      -0.10147E+00      -0.17298E+01      -0.22267E+00       0.58547E+00
      0      1       0.27763E-01       0.20085E-01       0.30090E+00       0.30973E+01      -0.52876E-01      -0.63843E+00
      0      1       0.21322E-01      -0.56936E-02      -0.14106E+00      -0.25790E+01      -0.24177E-01       0.29391E+01
      0      1       0.84945E-02       0.79717E-02      -0.25707E+00       0.52989E+00      -0.16840E+00      -0.13740E+01
      0      1      -0.10304E-01      -0.18262E-01      -0.64349E-01       0.11193E+01       0.19462E+00       0.20508E+01
      0      1       0.22563E-01      -0.24630E-01       0.27096E-01      -0.68137E+00      -0.10258E+00      -0.17662E+01
      0      1       0.10247E-01       0.91770E-02      -0.22877E+00      -0.12564E+01      -0.64164E-01       0.30613E+01
      0      1       0.74024E-01       0.27200E-01      -0.15495E-01      -0.14957E+01       0.58408E-01       0.16790E+01
      0      1       0.53567E-01       0.61136E-02       0.69281E-01      -0.11703E+01       0.22014E+00       0.34984E+01
      0      1      -0.27015E-03      -0.26903E-01       0.14105E+00       0.17767E+01       0.91150E-01      -0.18426E+00
      0      1      -0.86877E-01      -0.26788E-01      -0.14723E+00      -0.27144E+01      -0.10021E-01       0.49861E+00
      0      1       0.77462E-02       0.78655E-02       0.18723E+00       0.37676E+01      -0.12943E+00       0.53077E+00
      0      1      -0.34821E-01       0.19689E-02       0.81526E-01       0.22539E+01      -0.17636E+00       0.70854E+00
      0      1       0.29893E-01       0.21574E-01      -0.90142E-01       0.14173E+01      -0.14901E+00      -0.18531E+01
      0      1       0.60464E-02       0.39699E-02       0.80207E-01      -0.22541E+01       0.39908E-01      -0.38136E+00
      0      1      -0.38160E-01       0.21046E-02       0.25541E+00       0.73911E+00       0.13641E+00       0.15022E+01
      0      1       0.71008E-01      -0.93580E-03       0.13339E-01      -0.33431E+00       0.53801E-01      -0.11055E+01
      0      1      -0.43168E-01      -0.47394E-01      -0.13400E+00      -0.11276E+01      -0.99399E-01      -0.11476E+01
      0      1       0.21376E-01       0.13443E-01      -0.69974E-01       0.93187E+00       0.34861E+00       0.80412E+00
      0      1       0.37113E-01      -0.18995E-01       0.15991E+00       0.30306E+01       0.13005E+00       0.24136E+01
      0      1       0.11585E-01       0.61057E-02      -0.18492E+00       0.12949E+01       0.14326E+00      -0.15669E+01
      0      1       0.28463E-01      -0.86561E-03      -0.11271E-01      -0.95023E+00       0.83595E-01      -0.23820E+01
      0      1      -0.40558E-01       0.10803E-01      -0.50611E-01      -0.15792E+01      -0.18461E-01      -0.14616E+01
      0      1       0.13434E-01       0.41255E-01      -0.18554E-01      -0.37055E+00      -0.76453E-01       0.30055E+00
      0      1       0.37638E-01      -0.71186E-03      -0.25376E-01       0.80567E+00       0.15661E+00      -0.11380E+01
      0      1      -0.39090E-01      -0.22157E-02       0.22768E+00      -0.10759E+01       0.82016E-02      -0.17420E+01
      0      1      -0.50033E-01      -0.21907E-01      -0.44824E-01       0.41132E+00       0.69335E-01      -0.27136E+01
      0      1       0.24215E-01       0.11331E-01      -0.10875E+00       0.10796E+01      -0.25257E+00      -0.64339E+00
      0      1       0.33498E-01       0.20403E-02      -0.61391E-01      -0.23435E+01       0.15500E+00       0.21340E+01
      0      1      -0.37731E-01       0.12739E-02       0.67314E-01      -0.11265E+01      -0.19087E+00      -0.15368E+01
      0      1       0.64766E-01      -0.21163E-01       0.31984E-01       0.12375E+01       0.16026E+00      -0.29516E+00
      0      1      -0.80756E-01      -0.21321E-01       0.11420E+00       0.61095E+00       0.81915E-01       0.21591E+01
      0      1       0.12163E-01      -0.49434E-02      -0.26368E+00      -0.18584E+01       0.11505E-01       0.19716E+00
      0      1      -0.27406E-01      -0.19241E-01       0.72037E-01      -0.24849E+01       0.49417E-01      -0.24043E+01
      0      1      -0.17192E-01      -0.39182E-01      -0.16360E-01       0.38009E+00       0.23370E-01      -0.15916E+01
      0      1      -0.20302E-01      -0.35532E-03      -0.29520E+00      -0.16305E+01       0.30391E-01       0.30602E+01
      0      1      -0.70010E-01      -0.37514E-02      -0.17260E+00      -0.16211E+01      -0.16195E+00      -0.32640E+01
      0      1       0.46474E-01       0.26909E-01      -0.14079E-01       0.19607E+01       0.46537E-01      -0.19154E+01
      0      1      -0.70601E-01      -0.61767E-02       0.35116E-01       0.15135E+01      -0.15799E+00       0.15317E+01
      0      1      -0.50783E-01      -0.30067E-02      -0.51901E-01      -0.30519E+00       0.13316E+00      -0.19429E-01
